Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
20230628_MP_W003_G4B_8_B.TIF,3,0.026,0.009,0.025,255,0.668,0.26,0.545
20230628_MP_W003_G4B_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4C_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4C_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4C_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4C_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4C_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4C_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4C_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4C_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4C_8_B.TIF,1,0.012,0.012,0.012,255,0.707,0.314,0.692
20230628_MP_W003_G4C_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230628_MP_W003_G4_positive_B.TIF,11,0.256,0.023,0.245,255,1.267,0.227,0.531
20230630_MP_W004_G4A_10_Atr.TIF,15,0.306,0.02,0.294,255,1.265,0.244,0.525
20230630_MP_W004_G4A_1_Atr.TIF,13,0.387,0.03,0.371,255,1.642,0.214,0.474
20230630_MP_W004_G4A_2_Atr.TIF,10,0.138,0.014,0.132,255,0.832,0.287,0.622
20230630_MP_W004_G4A_3_Atr.TIF,20,0.558,0.028,0.535,255,1.41,0.223,0.593
20230630_MP_W004_G4A_4_Atr.TIF,21,0.396,0.019,0.38,255,1.169,0.263,0.563
20230630_MP_W004_G4A_5_Atr.TIF,19,0.492,0.026,0.472,255,1.637,0.162,0.45
20230630_MP_W004_G4A_6_Atr.TIF,9,0.145,0.016,0.139,255,0.936,0.298,0.642
20230630_MP_W004_G4A_7_Atr.TIF,19,0.455,0.024,0.436,255,1.49,0.177,0.482
20230630_MP_W004_G4A_8_Atr.TIF,12,0.188,0.016,0.18,255,1.057,0.243,0.563
20230630_MP_W004_G4A_9_Atr.TIF,13,0.272,0.021,0.261,255,1.248,0.223,0.531
20230630_MP_W004_G4B_10_Atr.TIF,15,0.195,0.013,0.187,255,0.852,0.287,0.599
20230630_MP_W004_G4B_1_Atr.TIF,17,0.439,0.026,0.421,255,1.619,0.174,0.508
20230630_MP_W004_G4B_2_Atr.TIF,8,0.142,0.018,0.136,255,1.178,0.205,0.547
20230630_MP_W004_G4B_3_Atr.TIF,18,0.435,0.024,0.417,255,1.421,0.215,0.515
20230630_MP_W004_G4B_4_Atr.TIF,7,0.168,0.024,0.162,255,1.571,0.203,0.467
20230630_MP_W004_G4B_5_Atr.TIF,14,0.325,0.023,0.312,255,1.421,0.191,0.475
