Slice,Count,Total Area,Average Size,%Area,Mean,,
G12_F2_R1_C6_B.TIF,1,0.007,0.007,0.006,0.515,0.342,0.649
G12_F2_R1_C7_AW.TIF,2,0.035,0.017,0.071,1.094,0.185,0.489
G12_F2_R1_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R1_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R1_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R1_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R1_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C1_AW.TIF,2,0.069,0.034,0.175,1.925,0.312,0.518
G12_F2_R10_C1_B.TIF,3,0.024,0.008,0.026,0.673,0.229,0.515
G12_F2_R10_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C10_B.TIF,1,0.006,0.006,0.005,0.445,0.379,0.594
G12_F2_R10_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R10_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R2_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C10_AW.TIF,1,0.079,0.079,0.086,3.84,0.068,0.168
G12_F2_R3_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C5_AW.TIF,1,0.007,0.007,0.006,0.631,0.212,0.399
G12_F2_R3_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C6_B.TIF,1,0.007,0.007,0.006,0.543,0.312,0.534
G12_F2_R3_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R3_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C8_AW.TIF,1,0.008,0.008,0.007,0.721,0.193,0.586
G12_F2_R4_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R4_C9_AW.TIF,2,0.021,0.01,0.017,0.91,0.166,0.39
G12_F2_R4_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R5_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C10_B.TIF,1,0.009,0.009,0.007,0.43,0.616,0.885
G12_F2_R6_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C8_AW.TIF,1,0.01,0.01,0.008,0.488,0.516,0.745
G12_F2_R6_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R6_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C4_AW.TIF,1,0.026,0.026,0.021,1.353,0.177,0.549
G12_F2_R7_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C7_B.TIF,1,0.016,0.016,0.013,1.046,0.184,0.409
G12_F2_R7_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R7_C9_AW.TIF,1,0.014,0.014,0.011,0.845,0.244,0.73
G12_F2_R7_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C3_AW.TIF,1,0.04,0.04,0.033,2.397,0.087,0.221
G12_F2_R8_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C7_AW.TIF,1,0.038,0.038,0.031,2.473,0.078,0.302
G12_F2_R8_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C8_B.TIF,1,0.006,0.006,0.005,0.551,0.232,0.705
G12_F2_R8_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R8_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C2_AW.TIF,1,0.014,0.014,0.012,0.785,0.291,0.519
G12_F2_R9_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C3_AW.TIF,1,0.01,0.01,0.008,0.907,0.154,0.333
G12_F2_R9_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C5_AW.TIF,1,0.067,0.067,0.055,4.04,0.052,0.143
G12_F2_R9_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C6_AW.TIF,1,0.021,0.021,0.018,1.171,0.196,0.403
G12_F2_R9_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C8_AW.TIF,1,0.006,0.006,0.005,0.513,0.296,0.528
G12_F2_R9_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G12_F2_R9_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C2_AW.TIF,1,0.008,0.008,0.007,0.695,0.211,0.502
G13_F1_R1_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C6_AW.TIF,1,0.018,0.018,0.015,1.125,0.18,0.448
G13_F1_R1_C6_B.TIF,1,0.007,0.007,0.006,0.472,0.389,0.735
G13_F1_R1_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R1_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C5_B.TIF,1,0.028,0.028,0.023,2.125,0.078,0.2
G13_F1_R10_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R10_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C8_AW.TIF,1,0.007,0.007,0.006,0.378,0.613,0.805
G13_F1_R2_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R2_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C1_AW.TIF,1,0.009,0.009,0.007,0.513,0.422,0.716
G13_F1_R3_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C10_AW.TIF,1,0.049,0.049,0.053,2.9,0.073,0.294
G13_F1_R3_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R3_C9_AW.TIF,1,0.009,0.009,0.007,0.416,0.633,0.853
G13_F1_R3_C9_B.TIF,1,0.007,0.007,0.006,0.572,0.281,0.707
G13_F1_R4_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C5_AW.TIF,1,0.052,0.052,0.042,3.133,0.066,0.18
G13_F1_R4_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C7_AW.TIF,1,0.007,0.007,0.005,0.566,0.258,0.499
G13_F1_R4_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R4_C9_AW.TIF,1,0.087,0.087,0.072,6.01,0.03,0.129
G13_F1_R4_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C10_AW.TIF,3,0.054,0.018,0.058,0.978,0.219,0.518
G13_F1_R5_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C8_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R5_C9_AW.TIF,2,0.198,0.099,0.163,5.818,0.139,0.329
G13_F1_R5_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C2_AW.TIF,1,0.008,0.008,0.006,0.574,0.292,0.572
G13_F1_R6_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C6_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C7_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R6_C8_B.TIF,2,0.014,0.007,0.011,0.626,0.222,0.457
G13_F1_R6_C9_AW.TIF,8,0.122,0.015,0.101,1.207,0.167,0.472
G13_F1_R6_C9_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C1_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C10_AW.TIF,4,0.027,0.007,0.022,0.6,0.234,0.543
G13_F1_R7_C10_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C2_AW.TIF,1,0.006,0.006,0.005,0.551,0.251,0.622
G13_F1_R7_C2_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C3_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C4_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C5_B.TIF,0,0,NaN,0,NaN,NaN,NaN
G13_F1_R7_C6_AW.TIF,2,0.035,0.018,0.029,1.283,0.237,0.518
